first_name,last_name,team,dob,age,GK,RB,LB,CD,RWB,LWB,SW,DM,RM,LM,AM,RW,LW,FR,FOR,SS
Branko,Bozic,O. Ljubljana,1977-05-15,19,41,65,65,66,52,52,56,56,50,50,48,44,44,44,44,43
Safet,Hadzic,O. Ljubljana,1972-01-10,24,42,58,58,58,47,47,51,51,47,47,45,42,42,44,44,43
Nihad,Pejkovic,O. Ljubljana,1971-01-01,25,58,35,35,31,32,32,38,42,39,39,40,37,37,38,33,34
Robert,Pevnik,O. Ljubljana,1974-01-01,22,33,52,52,52,44,44,48,52,48,48,48,42,42,41,41,42
Aleksander,Knavs,O. Ljubljana,1970-01-01,26,31,50,50,49,42,42,47,48,44,44,44,40,40,41,42,41
Milos,Hadurin,O. Ljubljana,1976-01-01,20,37,62,62,63,47,47,51,50,43,43,41,37,37,40,39,37
Igor,Benedejcic,O. Ljubljana,1969-01-01,27,34,55,55,55,47,47,51,55,51,51,50,44,44,44,43,44
Nenad,Potega,O. Ljubljana,1970-01-01,26,35,58,58,56,47,47,54,56,50,50,50,44,44,46,47,46
Robert,Englaro,O. Ljubljana,1969-01-01,27,36,64,64,64,49,49,53,53,46,46,44,38,38,39,39,38
Ljupco,Markovski,O. Ljubljana,1972-01-01,24,39,58,58,58,46,46,50,48,42,42,40,38,38,41,40,39
Novica,Nikcevic,O. Ljubljana,1975-01-01,21,41,43,43,41,48,48,49,45,46,46,47,51,51,55,54,53
Peter,Eriksson,Gothenburg,1969-05-18,27,45,49,49,45,60,60,58,59,64,64,66,69,69,68,62,65
Stefan,Lindqvist,Gothenburg,1967-03-18,29,43,57,57,54,64,64,65,67,68,68,70,70,70,70,68,69
Per,Johansson,Gothenburg,1975-03-20,21,38,58,58,57,51,51,56,59,54,54,54,50,50,49,46,47
Stefan,Petersson,Gothenburg,1963-03-22,33,45,49,49,47,54,54,57,52,53,53,54,59,59,63,66,62
Magnus,Johansson,Gothenburg,1971-11-11,24,45,75,75,75,67,67,71,67,62,62,60,59,59,61,51,51
Teddy,Lucic,Gothenburg,1973-04-15,23,44,72,72,73,56,56,62,64,56,56,53,47,47,48,45,45
Thomas,Ravelli,Gothenburg,1959-08-13,36,85,48,48,43,45,45,53,58,55,55,57,52,52,52,41,44
Jonas,Olsson,Gothenburg,1970-01-14,26,40,67,67,70,54,54,57,57,51,51,49,44,44,45,46,44
Andreas,Andersson,Gothenburg,1974-04-10,22,47,55,55,53,63,63,63,59,61,61,62,68,68,72,71,69
Niclas,Alexandersson,Gothenburg,1971-10-29,24,39,63,63,61,53,53,59,64,59,59,59,52,52,51,51,52
Mikael,Nilsson,Gothenburg,1968-09-28,27,45,68,68,67,64,64,66,63,60,60,59,58,58,59,51,50
Erik,Wahlstedt,Gothenburg,1976-04-16,20,44,49,49,48,59,59,56,53,60,60,61,66,66,66,70,69
Stefan,Landberg,Gothenburg,1970-05-05,26,37,63,63,62,51,51,56,60,54,54,53,47,47,48,49,49
Sören,Järelöv,Gothenburg,1965-01-10,31,73,43,43,38,42,42,48,54,53,53,55,50,50,49,40,44
Fredrik,Dahlqvist,Gothenburg,1976-11-12,19,41,69,69,70,53,53,59,58,51,51,49,44,44,46,45,43
Olof,Magnusson,Gothenburg,1974-10-17,21,42,67,67,68,51,51,57,56,48,48,46,42,42,45,46,44
Mats,Lilienberg,Gothenburg,1969-10-22,26,43,47,47,45,58,58,57,54,58,58,61,66,66,69,73,70
Martin,Ullander,Gothenburg,1976-02-23,20,41,63,63,62,52,52,57,60,55,55,54,49,49,49,48,48
Magnus,Erlingmark,Gothenburg,1968-07-08,28,46,53,53,52,64,64,63,64,70,70,72,73,73,72,72,73
Thomas,Wernersson,Gothenburg,1955-06-15,41,68,42,42,39,37,37,41,44,40,40,40,38,38,39,31,33
Jonas,Wirmola,Malmo,1976-01-01,20,41,65,65,66,50,50,54,51,43,43,41,39,39,43,42,39
Anders,Andersson,Malmo,1975-01-01,21,35,60,60,59,50,50,56,60,55,55,54,48,48,47,45,46
Greger,Andrijevski,Malmo,1971-01-01,25,36,62,62,62,53,53,58,61,55,55,54,49,49,49,46,47
Tommy,Jonsson,Malmo,1975-01-01,21,37,63,63,65,48,48,52,48,42,42,39,37,37,40,39,37
Jens,Fjellström,Malmo,1974-01-01,22,42,46,46,44,54,54,53,49,54,54,55,60,60,62,66,63
Björn,Stringheim,Malmo,1971-01-01,25,39,43,43,40,51,51,51,46,49,49,51,57,57,60,64,61
Jonnie,Fedel,Malmo,1977-01-01,19,72,40,40,36,37,37,41,41,36,36,37,38,38,40,34,34
Niclas,Nylén,Malmo,1972-01-01,24,41,63,63,63,54,54,59,62,57,57,57,52,52,52,48,49
Christian,Karlsson,Malmo,1969-01-01,27,42,68,68,68,63,63,67,65,60,60,59,58,58,58,50,50
Jörgen,Ohlsson,Malmo,1968-01-01,28,38,63,63,63,57,57,60,55,51,51,49,50,50,51,43,42
Niclas,Kindvall,Malmo,1970-01-01,26,37,63,63,62,51,51,56,61,55,55,55,48,48,47,48,49
Patrik,Olsson,Malmo,1976-01-01,20,40,40,40,38,50,50,50,42,46,46,47,55,55,61,66,62
Hans,Mattisson,Malmo,1977-01-01,19,38,59,59,58,51,51,56,57,53,53,52,49,49,51,50,50
Yksel,Osmanozski,Malmo,1976-01-01,20,40,61,61,59,60,60,61,64,63,63,63,61,61,59,56,58
Bruno,Tavell,Malmo,1970-01-01,26,37,59,59,58,51,51,56,60,55,55,55,49,49,48,45,46
Mattias,Thylander,Malmo,1975-01-01,21,64,33,33,29,30,30,35,37,33,33,34,33,33,36,30,31
Magnus,Eriksson,Malmo,1977-01-01,19,41,64,64,65,49,49,53,51,45,45,42,38,38,40,38,37
Daniel,Andersson,Malmo,1970-08-11,25,42,64,64,66,50,50,55,50,44,44,42,40,40,45,46,42
Tommy,Andersson,Halmstads,1971-01-01,25,44,70,70,72,55,55,60,58,51,51,48,43,43,45,43,41
Anders,Smith,Halmstads,1971-01-01,25,39,61,61,61,53,53,57,61,56,56,55,51,51,50,45,47
Peter,Lennartsson,Halmstads,1968-01-01,28,37,58,58,57,49,49,55,59,54,54,54,49,49,48,46,47
Magnus,Svensson,Halmstads,1969-03-10,27,40,64,64,64,55,55,61,65,60,60,59,53,53,53,49,50
Håkan,Svensson,Halmstads,1970-10-20,25,74,40,40,35,39,39,45,51,48,48,50,46,46,46,37,39
Jesper,Mattsson,Halmstads,1977-01-01,19,41,67,67,68,51,51,56,54,47,47,44,39,39,40,39,37
Torbjörn,Arvidsson,Halmstads,1976-01-01,20,39,61,61,61,52,52,55,60,57,57,57,51,51,49,48,50
Robert,Andersson,Halmstads,1971-08-22,24,42,44,44,42,53,53,54,52,56,56,58,61,61,64,71,68
Peter,Vougt,Halmstads,1969-01-01,27,44,50,50,47,57,57,57,52,55,55,56,62,62,66,71,68
Marcus,Jonsson,Halmstads,1974-01-01,22,41,68,68,70,52,52,57,56,49,49,47,41,41,43,43,41
Fredrik,Anderssen,Halmstads,1971-02-18,25,41,69,69,70,51,51,57,55,46,46,43,39,39,41,39,37
Björn,Nordberg,Halmstads,1970-01-01,26,68,40,40,36,39,39,45,51,49,49,50,46,46,45,35,38
Anders,Nilsson,Halmstads,1975-01-01,21,42,44,44,42,53,53,52,46,50,50,52,58,58,62,67,64
Daniel,Wiberg,Halmstads,1968-01-01,28,36,68,68,70,53,53,57,57,50,50,47,41,41,41,40,39
Stefan,Selakovic,Halmstads,1968-01-01,28,40,47,47,45,55,55,54,50,53,53,55,60,60,63,68,65
Mattias,Karlsson,Halmstads,1973-01-01,23,36,53,53,53,47,47,50,52,49,49,48,45,45,44,43,43
Fredrik,Ljungberg,Halmstads,1977-04-16,19,41,50,50,48,54,54,58,59,60,60,62,61,61,62,61,62
Joel,Borgstrand,Halmstads,1970-01-01,26,37,63,63,63,54,54,57,54,48,48,46,45,45,47,39,39
Anders,Sjöö,Halmstads,1977-01-01,19,35,55,55,54,46,46,51,54,50,50,50,45,45,45,43,44
Tomas,Stierna,Halmstads,1976-01-01,20,41,44,44,43,52,52,52,48,51,51,53,57,57,60,64,62
Rasmus,Svensson,Halmstads,1971-01-01,25,34,58,58,58,54,54,55,53,50,50,48,49,49,49,39,39
Kulibay,Turkyilmaz,Grasshoppers,1967-03-04,29,52,53,53,51,63,63,63,61,67,67,69,73,73,75,81,80
Psacal,Zuberbuehler,Grasshoppers,1971-01-08,25,73,45,45,40,43,43,48,55,54,54,56,50,50,49,41,45
Harald,Gaemperle,Grasshoppers,1968-05-11,28,43,65,65,64,62,62,64,62,59,59,58,58,58,57,48,48
Pascal,Thuler,Grasshoppers,1970-01-10,26,41,66,66,66,62,62,63,58,56,56,54,56,56,57,47,47
Mats,Gren,Grasshoppers,1963-12-20,32,45,71,71,72,56,56,62,62,54,54,52,47,47,49,48,47
Dinu Voirel,Moldovan,Grasshoppers,1972-07-08,24,47,48,48,46,56,56,58,54,58,58,60,64,64,69,74,71
Murat,Yakin,Grasshoppers,1974-09-15,21,37,61,61,61,53,53,58,61,56,56,55,51,51,51,49,50
Nestor,Subiat,Grasshoppers,1966-04-23,30,41,64,64,64,53,53,58,61,55,55,54,49,49,49,48,48
Johann,Vogel,Grasshoppers,1977-03-08,19,49,71,71,68,72,72,75,76,75,75,76,74,74,75,71,73
Antonio,Esposito,Grasshoppers,1972-12-13,23,41,67,67,67,58,58,62,69,66,66,66,58,58,53,52,54
Alain,Geiger,Grasshoppers,1960-11-05,35,43,69,69,71,53,53,58,56,48,48,45,42,42,44,43,41
Massimo,Lombardo,Grasshoppers,1973-01-09,23,42,65,65,64,55,55,61,65,60,60,59,54,54,54,52,53
Marcel,Koller,Grasshoppers,1960-11-11,35,42,64,64,63,55,55,61,66,60,60,60,54,54,54,52,53
Heyman,Abdullahi,Grasshoppers,1972-04-17,24,50,50,50,47,59,59,59,56,61,61,63,67,67,70,77,75
Stephen,Balmer,Grasshoppers,1976-06-04,20,42,67,67,68,50,50,56,56,48,48,45,40,40,43,42,41
Davide,Taini,Grasshoppers,1976-12-07,19,74,40,40,36,38,38,42,45,41,41,42,41,41,43,36,37
Georgios,Nemtsoudis,Grasshoppers,1973-01-01,23,42,65,65,67,53,53,57,55,49,49,47,44,44,46,46,44
Joel,Magnin,Grasshoppers,1971-05-31,25,48,47,47,44,56,56,58,55,57,57,60,64,64,68,71,69
Patrick,Foletti,Grasshoppers,1974-05-27,22,71,37,37,34,34,34,39,41,39,39,40,38,38,39,33,34
Alexandre,Comisetti,Grasshoppers,1973-07-21,23,46,73,73,73,64,64,68,70,65,65,64,60,60,60,58,59
Tomasz,Rzasa,Grasshoppers,1973-03-11,23,40,67,67,66,58,58,64,71,66,66,66,58,58,55,51,53
Frederic,Chassot,Sion,1969-03-31,27,43,44,44,41,55,55,55,50,55,55,57,63,63,67,69,67
Christian,Colombo,Sion,1968-04-24,28,36,59,59,59,52,52,55,58,53,53,53,49,49,48,46,47
Gregory,Duruz,Sion,1977-04-15,19,40,68,68,67,60,60,63,61,57,57,56,54,54,53,45,46
Dominique,Herr,Sion,1969-01-01,27,41,65,65,67,50,50,56,56,49,49,47,42,42,43,43,41
Sebastian,Zambaz,Sion,1974-10-05,21,42,64,64,61,64,64,66,68,67,67,68,67,67,66,63,64
Stephan,Lehmann,Sion,1963-08-15,32,76,41,41,36,39,39,46,52,50,50,51,47,47,46,36,39
Johan,Lonfat,Sion,1973-09-11,22,36,66,66,65,56,56,61,64,58,58,56,51,51,51,48,48
Vladen,Lukic,Sion,1970-02-16,26,43,45,45,43,54,54,52,47,54,54,56,61,61,64,70,67
Luiz,Milton,Sion,1961-11-11,34,38,60,60,58,51,51,57,60,55,55,54,49,49,49,45,47
Alain,Gaspoz,Sion,1970-05-06,26,41,66,66,67,52,52,57,55,48,48,46,43,43,45,43,41
Raphael,Wicky,Sion,1977-04-26,19,41,65,65,65,57,57,60,56,51,51,49,49,49,51,42,41
Illia,Najdovski,Sion,1964-03-26,32,43,44,44,42,53,53,52,50,54,54,55,60,60,62,66,64
Fabrice,Borer,Sion,1971-12-24,24,68,38,38,35,36,36,40,41,37,37,38,37,37,39,33,33
Yvan,Quentin,Sion,1972-01-01,24,37,64,64,66,47,47,52,51,44,44,41,36,36,38,37,36
Darko,Pancev,Sion,1965-09-07,30,46,47,47,46,56,56,56,50,54,54,55,61,61,65,70,67
Antoine,Kombouare,Sion,1973-01-01,23,40,51,51,48,55,55,58,60,61,61,62,61,61,61,61,61
Otto,Vince,Sion,1974-08-29,21,39,43,43,42,51,51,51,47,50,50,51,55,55,58,64,61
Alexandre,Rey,Sion,1972-09-22,23,40,42,42,39,49,49,51,46,49,49,51,56,56,60,63,60
Patrick,Sylvestre,Sion,1968-09-01,27,34,57,57,57,48,48,53,56,50,50,50,45,45,45,41,42
Christophe,Bonvin,Sion,1965-04-14,31,41,44,44,42,52,52,52,49,52,52,54,58,58,61,68,65
Parana,Mirandinha,Sion,1970-11-13,25,39,41,41,38,52,52,51,48,53,53,55,61,61,63,67,65
David,Sesa,Servette,1973-01-01,23,43,49,49,46,56,56,57,53,56,56,57,62,62,66,72,69
Patrick,Muller,Servette,1970-01-01,26,39,63,63,63,56,56,59,57,53,53,51,50,50,50,42,42
Jonathan,Sogbie,Servette,1973-01-01,23,47,45,45,42,55,55,55,51,55,55,57,63,63,66,71,68
Jean-Phillipe,Karlen,Servette,1969-01-01,27,34,59,59,58,49,49,55,60,54,54,53,47,47,46,43,44
Sebastien,Barberis,Servette,1975-01-01,21,42,51,51,49,56,56,58,59,60,60,62,62,62,62,63,63
Juarez,De Souza,Servette,1977-01-01,19,38,63,63,63,49,49,54,53,45,45,43,40,40,42,38,37
Walter,Fernandez,Servette,1972-01-01,24,39,64,64,65,48,48,54,54,46,46,44,39,39,40,40,39
Lionel,Pizzinat,Servette,1968-01-01,28,40,58,58,56,48,48,54,58,52,52,52,46,46,46,46,46
Eric,Pedat,Servette,1972-01-01,24,71,37,37,32,33,33,39,42,38,38,39,37,37,38,30,31
Eddy,Barea,Servette,1973-01-01,23,36,66,66,65,57,57,60,58,53,53,51,49,49,49,42,41
Mario,Cantaluppi,Servette,1973-01-01,23,41,61,61,61,53,53,57,61,57,57,56,51,51,50,48,49
Luca,Ippoliti,Servette,1977-01-01,19,33,55,55,55,48,48,51,52,48,48,47,45,45,45,43,44
Olivier,Biaggi,Servette,1972-01-01,24,35,59,59,60,46,46,49,47,41,41,38,36,36,38,37,35
Jean-Michael,Aeby,Servette,1968-01-01,28,34,55,55,55,45,45,49,52,47,47,46,42,42,42,44,44
Pascal,Marguerat,Servette,1976-01-01,20,66,33,33,29,33,33,37,37,34,34,35,36,36,38,32,32
,Anderson,Servette,1976-01-01,20,43,43,43,41,50,50,51,47,50,50,52,56,56,60,66,63
Jean-Michel,Aeby,Servette,1971-10-26,24,37,56,56,56,44,44,49,49,43,43,42,39,39,41,39,38
Samuel,Margarini,Servette,1968-01-01,28,36,56,56,55,46,46,51,56,50,50,50,44,44,42,40,41
Hakan,Sukur,Galatasaray,1976-01-01,20,57,63,63,60,72,72,73,67,69,69,70,77,77,82,80,79
,Tugay,Galatasaray,1968-01-01,28,38,64,64,63,55,55,60,62,58,58,57,53,53,52,49,50
Brad,Friedel,Galatasaray,1968-01-01,28,73,45,45,42,41,41,45,46,42,42,43,42,42,45,39,39
Mert,Korkmaz,Galatasaray,1975-01-01,21,38,70,70,71,56,56,61,57,49,49,47,44,44,48,45,43
Bulent,Korkmaz,Galatasaray,1976-01-01,20,39,69,69,69,62,62,64,62,57,57,56,55,55,54,46,46
,Suat,Galatasaray,1972-01-01,24,40,67,67,66,57,57,63,65,59,59,58,54,54,56,54,53
Vedat,Inceefe,Galatasaray,1968-01-01,28,38,69,69,69,61,61,63,61,57,57,55,53,53,53,46,45
,Ergun,Galatasaray,1977-01-01,19,38,62,62,61,51,51,58,61,55,55,55,48,48,49,47,47
Feti,Okuroglu,Galatasaray,1969-01-01,27,47,67,67,68,53,53,58,57,49,49,46,43,43,45,45,42
,Arif,Galatasaray,1972-01-01,24,52,53,53,51,66,66,62,58,64,64,66,74,74,77,76,76
Ufuk,Talay,Galatasaray,1973-01-01,23,43,72,72,72,59,59,65,71,64,64,63,56,56,55,53,54
,Ilyas,Galatasaray,1974-01-01,22,39,64,64,63,53,53,59,64,59,59,59,51,51,50,53,53
Hayrettin,Demirbas,Galatasaray,1973-01-01,23,72,44,44,40,39,39,44,45,41,41,41,40,40,42,34,35
,Okan,Galatasaray,1973-01-01,23,42,65,65,64,56,56,61,66,59,59,59,54,54,53,50,51
,Bekir,Galatasaray,1976-01-01,20,38,65,65,66,52,52,57,53,46,46,44,42,42,46,44,41
Adrian Bucurel,Ilie,Galatasaray,1974-04-20,22,45,45,45,45,56,56,53,48,55,55,57,63,63,65,69,67
Umit,Davala,Galatasaray,1971-01-01,25,41,69,69,68,58,58,62,64,59,59,58,54,54,55,53,54
,Ceyhun,Galatasaray,1974-01-01,22,44,55,55,53,61,61,63,64,65,65,67,67,67,67,67,67
Evren,Turan,Galatasaray,1971-01-01,25,39,64,64,63,54,54,59,64,58,58,58,52,52,51,49,50
Alp,Kucukvardar,Galatasaray,1969-01-01,27,41,44,44,44,54,54,51,48,55,55,56,62,62,63,71,68
Uche,Ogechukwu,Fenerbache,1967-09-27,28,44,72,72,73,53,53,58,59,50,50,47,41,41,43,44,42
Recber,Rustu,Fenerbache,1973-05-10,23,69,43,43,39,42,42,47,51,49,49,50,47,47,47,38,40
Korkut,Tayfun,Fenerbache,1974-04-02,22,51,51,51,45,60,60,63,67,70,70,72,72,72,72,66,68
Elvir,Bolic,Fenerbache,1971-10-10,24,43,49,49,47,56,56,57,52,55,55,56,61,61,65,72,68
Yagicoglu,Ilker,Fenerbache,1966-03-10,30,44,75,75,74,66,66,69,67,62,62,60,57,57,57,47,47
Akgun,Tuncay,Fenerbache,1968-11-07,27,43,71,71,71,59,59,65,68,62,62,61,54,54,54,53,54
Uygug,Bulent,Fenerbache,1977-08-01,18,46,59,59,55,66,66,68,69,70,70,71,73,73,74,72,72
Halil,Ibrahim,Fenerbache,1972-05-26,24,44,76,76,76,68,68,71,68,64,64,62,60,60,60,49,50
Jes,Hogh,Fenerbache,1966-05-07,30,43,77,77,79,56,56,61,61,52,52,48,42,42,43,44,42
Augustine,Okocha,Fenerbache,1973-08-14,22,50,52,52,46,63,63,66,70,73,73,76,77,77,76,66,70
Emil,Kostadinov,Fenerbache,1967-08-12,28,49,55,55,52,65,65,66,61,64,64,66,72,72,77,81,78
Kocturk,Ozkan,Fenerbache,1974-11-06,21,42,46,46,43,54,54,55,51,55,55,56,61,61,66,72,69
Katip,Mustafa,Fenerbache,1976-02-15,20,38,63,63,61,53,53,58,63,58,58,58,52,52,50,49,50
Dezbir,Selahattin,Fenerbache,1974-07-22,22,39,68,68,67,56,56,63,67,59,59,58,52,52,53,50,51
Sahin,Murat,Fenerbache,1976-02-04,20,74,39,39,35,34,34,39,42,37,37,37,36,36,38,34,34
Akbas,Saffet,Fenerbache,1968-09-08,27,38,71,71,73,53,53,58,57,48,48,45,40,40,43,40,39
Dogan,Mustafa,Fenerbache,1976-01-01,20,42,68,68,69,52,52,56,55,48,48,45,40,40,42,41,39
Bulut,Erol,Fenerbache,1975-01-30,21,43,73,73,74,55,55,62,59,50,50,47,43,43,46,45,43
Senturk,Kemalettin,Fenerbache,1970-02-09,26,39,63,63,61,52,52,58,62,56,56,56,50,50,51,51,51
Karagiz,Mujdat,Fenerbache,1976-10-18,19,40,64,64,63,53,53,60,63,57,57,57,50,50,51,50,50
Taskiran,Aygun,Fenerbache,1974-04-22,22,41,59,59,59,51,51,56,61,57,57,56,50,50,49,46,48
Sedat,Balkanli,Fenerbache,1967-01-15,29,40,69,69,68,51,51,58,60,52,52,50,44,44,46,46,45
Babaoglu,Benhur,Fenerbache,1970-03-29,26,41,49,49,47,57,57,56,52,55,55,56,62,62,65,68,66
Cuhador,Eyup,Fenerbache,1979-03-24,17,41,62,62,61,52,52,57,63,58,58,58,51,51,50,48,50
Dasgon,Tarik,Fenerbache,1973-08-26,22,44,43,43,40,52,52,52,47,52,52,54,60,60,65,70,67
Con Polat,Oner,Fenerbache,1979-10-10,16,37,62,62,62,51,51,56,61,55,55,54,48,48,47,47,47
Habipoglu,Ahmet,Fenerbache,1977-08-10,18,42,58,58,57,54,54,59,60,56,56,56,54,54,53,50,50
,Alpay,Besiktas,1970-01-01,26,41,66,66,68,50,50,55,54,46,46,43,39,39,42,42,40
,Mutlu,Besiktas,1976-01-01,20,38,62,62,62,52,52,58,61,55,55,54,50,50,50,49,50
,Erkan,Besiktas,1972-01-01,24,41,65,65,65,58,58,59,57,53,53,51,51,51,50,42,42
,Mrmic,Besiktas,1975-01-01,21,70,38,38,34,34,34,39,43,38,38,39,37,37,38,33,34
,Iankov,Besiktas,1968-01-01,28,39,66,66,65,54,54,61,63,57,57,56,51,51,51,49,49
,Ali,Besiktas,1974-01-01,22,37,68,68,70,50,50,55,55,46,46,43,37,37,39,38,37
,Mehmet,Besiktas,1969-01-01,27,35,61,61,60,51,51,56,60,54,54,54,48,48,48,45,46
,Sergen,Besiktas,1977-01-01,19,38,61,61,61,53,53,58,60,55,55,54,50,50,51,48,48
,Recep,Besiktas,1968-01-01,28,40,65,65,65,59,59,61,57,54,54,52,52,52,53,47,46
B,Metin,Besiktas,1971-01-01,25,45,49,49,49,59,59,56,50,56,56,57,64,64,67,71,68
Daniel,Amokachi,Besiktas,1972-12-30,23,50,54,54,53,60,60,59,59,62,62,63,66,66,67,74,72
,Oktay,Besiktas,1971-01-01,25,44,45,45,43,54,54,55,50,53,53,55,61,61,65,71,67
,Sinan,Besiktas,1977-01-01,19,36,65,65,66,48,48,53,54,46,46,44,38,38,38,37,36
,Ertugrul,Besiktas,1971-01-01,25,38,49,49,46,55,55,57,59,60,60,62,62,62,62,61,62
,Fevzi,Besiktas,1977-01-01,19,68,36,36,32,31,31,36,40,36,36,37,35,35,36,30,31
,Rahim,Besiktas,1971-01-01,25,39,69,69,71,50,50,55,54,47,47,43,37,37,39,40,39
,Ufuk,Besiktas,1971-01-01,25,35,59,59,58,50,50,55,59,54,54,53,48,48,47,45,46
,Orhan,Besiktas,1969-01-01,27,39,41,41,39,47,47,47,44,47,47,48,52,52,56,64,61
,Mustafa,Besiktas,1970-01-01,26,36,45,45,41,51,51,52,54,56,56,57,58,58,58,55,57
Olexandr,Shovkovsky,Dinamo Kiev,1970-01-01,26,74,44,44,39,41,41,47,54,51,51,52,47,47,45,36,39
Vladimir,Semyonov,Dinamo Kiev,1970-07-01,26,35,60,60,59,51,51,56,58,53,53,52,47,47,47,43,44
Vladyslav,Vashchuk,Dinamo Kiev,1972-01-01,24,43,68,68,70,49,49,55,55,45,45,43,37,37,39,40,38
Olexandr,Holovko,Dinamo Kiev,1975-01-01,21,38,60,60,60,56,56,57,53,50,50,48,49,49,50,43,42
Serhij,Lezhentsev,Dinamo Kiev,1971-01-01,25,40,68,68,67,61,61,63,61,56,56,54,53,53,53,44,45
Dmytro,Mykailenko,Dinamo Kiev,1975-01-01,21,38,62,62,61,53,53,57,62,57,57,57,50,50,49,45,47
Serhij,Konovalov,Dinamo Kiev,1974-01-01,22,44,46,46,44,52,52,53,49,53,53,54,57,57,62,67,64
Yury,Kalitvintsev,Dinamo Kiev,1976-01-01,20,38,64,64,62,57,57,62,66,62,62,62,56,56,54,50,52
Oleh,Luzhny,Dinamo Kiev,1971-01-01,25,43,66,66,67,52,52,57,55,46,46,44,42,42,45,42,41
Yuri,Maxymov,Dinamo Kiev,1974-01-01,22,34,54,54,53,46,46,51,56,51,51,51,45,45,45,42,43
Serhij,Rebrov,Dinamo Kiev,1972-01-01,24,42,44,44,41,51,51,53,48,51,51,53,57,57,62,67,64
Andrij,Kovtun,Dinamo Kiev,1970-01-01,26,69,37,37,33,39,39,42,45,45,45,46,45,45,44,36,38
Serhij,Shmatovalenko,Dinamo Kiev,1970-01-01,26,39,65,65,67,51,51,55,52,47,47,44,39,39,40,42,39
Yuri,Dmtrulin,Dinamo Kiev,1976-01-01,20,37,61,61,61,54,54,56,54,49,49,48,46,46,47,41,40
Pavlo,Shkapenko,Dinamo Kiev,1974-01-01,22,41,65,65,64,54,54,61,67,60,60,60,53,53,51,52,53
Viktor,Leonenko,Dinamo Kiev,1972-01-01,24,37,40,40,38,47,47,48,45,48,48,49,52,52,55,60,57
Andrij,Khomyn,Dinamo Kiev,1971-01-01,25,37,61,61,62,49,49,54,51,44,44,42,39,39,41,36,35
Serhij,Skachenko,Dinamo Kiev,1968-01-01,28,44,45,45,45,56,56,54,49,56,56,58,63,63,66,74,70
Serhij,Mizin,Dinamo Kiev,1970-01-01,26,37,58,58,59,50,50,52,56,55,55,55,48,48,45,50,50
Anatolij,Petryk,Karpaty Lviv,1971-01-01,25,40,48,48,46,56,56,56,57,61,61,62,64,64,63,62,63
Anatolij,Borysenko,Karpaty Lviv,1970-01-01,26,40,47,47,45,53,53,55,51,53,53,54,58,58,61,67,64
Andrij,Pokladok,Karpaty Lviv,1969-01-01,27,43,49,49,47,55,55,56,52,53,53,55,59,59,63,67,64
Andrij,Sapuha,Karpaty Lviv,1968-01-01,28,38,63,63,62,54,54,59,62,57,57,57,52,52,51,50,51
Roman,Hnativ,Karpaty Lviv,1969-01-01,27,38,48,48,44,54,54,55,58,61,61,63,62,62,61,62,63
Olexandr,Ckyzhevsky,Karpaty Lviv,1972-01-01,24,38,68,68,69,50,50,57,59,49,49,47,40,40,42,43,41
Andrij,Vasylychuk,Karpaty Lviv,1970-01-01,26,42,63,63,62,58,58,60,58,55,55,54,53,53,52,44,44
Yuri,Mokrytsky,Karpaty Lviv,1972-01-01,24,36,63,63,63,58,58,58,55,52,52,50,51,51,50,41,41
Volodymyr,Riznyk,Karpaty Lviv,1973-01-01,23,38,52,52,49,58,58,60,61,62,62,63,64,64,64,61,62
Ivan,Panchyshyn,Karpaty Lviv,1970-01-01,26,40,63,63,65,47,47,52,51,44,44,42,37,37,39,39,37
El'khan,Rasulov,Karpaty Lviv,1976-01-01,20,75,43,43,38,38,38,45,51,47,47,48,44,44,45,38,40
Petro,Golubka,Karpaty Lviv,1972-01-01,24,38,43,43,41,52,52,51,48,52,52,54,59,59,62,66,63
Andrij,Shulyatytsky,Karpaty Lviv,1972-01-01,24,38,65,65,65,54,54,61,63,56,56,55,51,51,51,50,49
Roman,Zub,Karpaty Lviv,1974-01-01,22,36,53,53,53,47,47,49,52,50,50,49,46,46,46,45,46
Bohdan,Strontsytsky,Karpaty Lviv,1968-01-01,28,69,43,43,38,39,39,45,52,51,51,52,45,45,43,36,40
Michael,Anicic,Karpaty Lviv,1974-10-18,21,46,52,52,50,57,57,59,55,57,57,58,62,62,67,73,70
Yevhen,Nazarov,Karpaty Lviv,1966-10-06,29,42,60,60,59,54,54,59,63,60,60,61,56,56,56,59,59
Andry,Hriner,Karpaty Lviv,1977-02-07,19,37,54,54,54,43,43,47,46,40,40,39,37,37,39,35,34
Sergy,Pronid,Karpaty Lviv,1974-05-01,22,40,60,60,62,51,51,53,51,48,48,46,44,44,46,44,43
Vitalij,Shumsky,Karpaty Lviv,1975-01-01,21,37,58,58,58,52,52,56,56,51,51,51,48,48,48,45,45
Carlos,Pinho,Saint-Brieuc,1969-04-07,27,40,64,64,64,54,54,58,64,61,61,60,54,54,52,53,54
Jean-Luc,Courtet,Saint-Brieuc,1968-04-09,28,45,50,50,46,60,60,60,58,61,61,63,67,67,67,60,61
Luis,Satorra,Saint-Brieuc,1969-09-13,26,41,66,66,66,58,58,59,56,52,52,49,49,49,49,40,40
Franck,Mantaux,Saint-Brieuc,1965-08-19,30,66,37,37,34,33,33,37,38,34,34,35,34,34,36,32,32
